# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-169.94612153648845,0.0,-0.004722025665196581,-211.7735207096485,0.0,0.0
 0.18473578229855595,0.08531827315364865,0.4618394557463899,2.5000000000000004,-169.94612153648845,0.0,-0.004722025665196581,-211.7735207096485,0.0,0.0
 0.2602524042196256,0.16932828475523853,1.1124704662954545,8.615732457274207,-169.96902760167322,0.0,-0.005003583299620853,-199.85677066189245,-0.30332481249904075,-4.016662885372142
 0.31751369460788037,0.2520373656588659,1.444415247068766,5.797018867765485,-169.99292546697424,0.0,-0.005302360440029146,-188.5952513621468,-0.4173476556146499,-1.991272679020818
 0.3652138266179824,0.3334528478823744,1.7068188030646567,5.501107542853727,-170.01785622431734,0.0,-0.005619557824384481,-177.94994397259924,-0.5226559401935729,-2.2077147408443345
 0.4067343431184717,0.4135820646800368,1.9298704243411364,5.3720820470489885,-170.0438630590221,0.0,-0.005956472776845568,-167.88459168104862,-0.626361059464927,-2.4976837479883502
 0.443816336166243,0.49243235062006924,2.126376698211788,5.299237115370255,-170.0709913812004,0.0,-0.0063145083519204085,-158.3654568602912,-0.731576702022158,-2.8373783043884853
 0.4774980802756447,0.5700110416673153,2.3032860411047187,5.252380705652035,-170.09928896708348,0.0,-0.006695183341293393,-149.36110768354513,-0.8401460978735614,-3.2233899615993464
 0.5084586414927065,0.6463254752715217,2.4648918044208785,5.219729777608233,-170.12880611116,0.0,-0.007100143343360319,-140.84222692984747,-0.9533788444453861,-3.6573221582761346
 0.5371714774489195,0.7213829904616378,2.614075297354068,5.195707354045213,-170.15959579010044,0.0,-0.007531172559317935,-132.78144832344216,-1.0723315170750154,-4.142839558273927
 0.5639825982941762,0.7951909279466257,2.752885189357745,5.177325215340051,-170.19171383954475,0.0,-0.007990207649650928,-125.15319298913182,-1.1979375882741603,-4.684849690697158
 0.5891541836304987,0.8677566302232986,2.8828419548116817,5.162835940508272,-170.22521914493242,0.0,-0.008479352627927109,-117.93353147107686,-1.3310764872382603,-5.289253624084665
 0.6128906726951424,0.9390874416917608,3.005112140814105,5.151148751166758,-170.2601738476992,0.0,-0.00900089563810706,-111.10005495078772,-1.4726147018441054,-5.96289595400487
 0.6353552419801355,1.0091907087790917,3.120614786688195,5.141547314296775,-170.29664356829144,0.0,-0.009557327323340194,-104.631762224767,-1.6234328880105517,-6.713602395537436
